Effective date ,consumer discretionary,consumer staples,materials,industrials,energy,financials,utilities
2010-12-29,296.47,303.72,239.51,301.31,506.38,215.08,159.65
2010-12-30,296.24,303.46,239.42,300.78,506.96,214.32,159.35
2010-12-31,295.54,303.58,239.61,301.12,506.75,214.77,159.34
2011-01-03,299.18,304.12,241.27,303.32,511.54,219.71,160.16
2011-01-04,297.41,303.0,239.99,303.12,508.41,219.19,160.94
2011-01-05,299.77,303.19,240.01,304.64,509.48,221.8,159.95
2011-01-06,297.72,302.08,238.99,304.15,505.8,220.41,159.96
2011-01-07,297.61,300.61,238.77,304.6,509.1,218.38,160.55
2011-01-10,297.61,300.66,239.06,305.01,507.03,217.73,159.67
2011-01-11,297.46,300.45,240.87,305.92,514.98,218.83,159.89
2011-01-12,298.19,302.78,243.03,308.52,521.14,222.49,160.7
2011-01-13,297.67,303.7,241.06,308.75,520.08,221.59,160.63
2011-01-14,299.55,303.57,241.34,310.19,526.08,225.42,161.33
2011-01-18,300.33,303.65,242.87,311.88,529.68,223.68,161.72
2011-01-19,297.36,302.67,237.42,308.77,524.29,218.76,161.53
2011-01-20,298.01,303.93,233.85,307.49,520.64,219.84,162.54
2011-01-21,298.33,304.03,233.32,311.03,524.23,221.68,162.44
2011-01-24,299.98,305.22,235.69,314.13,525.41,221.49,163.3
2011-01-25,299.99,305.8,235.91,313.6,523.93,220.98,163.08
2011-01-26,300.36,304.98,240.77,315.02,535.34,220.73,162.48
2011-01-27,302.67,302.23,239.05,316.72,532.94,222.66,163.05
2011-01-28,293.13,299.04,235.51,311.0,530.31,218.56,160.88
2011-01-31,293.42,298.26,239.26,313.88,543.84,220.7,161.03
2011-02-01,297.02,300.37,246.02,318.76,554.13,225.51,162.79
2011-02-02,296.33,299.26,245.28,317.86,553.92,223.5,161.95
2011-02-03,299.77,300.41,246.22,317.79,554.2,223.61,162.31
2011-02-04,301.75,301.99,246.29,318.71,552.51,223.52,161.4
2011-02-07,303.37,302.34,247.57,321.83,555.71,226.93,162.48
2011-02-08,306.96,304.01,248.39,324.2,552.71,228.44,162.35
2011-02-09,308.77,304.6,246.06,324.15,546.25,226.76,162.25
2011-02-10,309.41,303.24,246.69,325.46,551.28,226.76,162.39
2011-02-11,312.34,304.79,247.83,327.78,551.07,229.9,162.09
2011-02-14,311.08,303.36,250.39,327.59,562.7,230.06,160.8
2011-02-15,311.5,303.36,247.76,326.53,556.37,229.61,161.35
2011-02-16,314.0,304.1,250.71,327.79,563.38,230.92,160.8
2011-02-17,314.4,306.29,252.85,328.43,568.0,230.68,161.3
2011-02-18,315.79,307.0,250.27,329.44,571.28,231.16,161.3
2011-02-22,308.27,304.73,242.35,320.02,567.51,224.01,160.76
2011-02-23,303.71,304.0,240.73,314.33,578.55,223.09,160.19
2011-02-24,305.18,302.85,239.35,315.63,570.46,222.58,159.64
2011-02-25,308.41,304.14,242.71,318.54,577.37,225.73,160.58
2011-02-28,310.37,305.42,245.23,320.28,580.67,226.78,162.26
2011-03-01,304.94,304.01,239.6,313.24,571.79,221.83,160.71
2011-03-02,306.13,302.95,240.16,314.63,574.65,220.37,160.96
2011-03-03,311.23,306.13,244.87,322.1,583.52,225.1,162.49
2011-03-04,309.07,304.75,243.1,318.37,579.78,222.13,161.56
2011-03-07,306.06,303.91,238.85,315.69,575.54,220.65,162.14
2011-03-08,308.1,306.46,241.23,320.48,571.9,225.57,163.73
2011-03-09,308.73,307.97,237.64,319.76,568.3,225.38,165.54
2011-03-10,305.53,305.92,232.4,313.32,547.64,220.75,163.49
2011-03-11,307.12,305.77,235.57,317.02,556.57,222.56,163.98
2011-03-14,303.68,303.48,235.03,314.35,558.89,220.37,161.73
2011-03-15,301.14,300.35,234.68,310.99,554.36,217.68,158.72
2011-03-16,296.08,296.08,230.09,304.73,544.21,213.56,156.07
2011-03-17,297.44,297.79,234.07,309.55,560.82,216.49,156.37
2011-03-18,297.25,299.9,235.33,311.75,558.63,218.96,156.93
2011-03-21,301.55,303.7,239.41,318.18,574.87,220.34,158.94
2011-03-22,299.2,302.92,238.92,315.68,573.3,219.17,159.06
2011-03-23,301.72,303.8,242.29,316.77,574.63,218.52,159.0
2011-03-24,306.09,306.31,243.34,319.95,576.11,219.59,159.56
2011-03-25,306.78,306.43,244.62,320.97,581.42,220.06,159.57
2011-03-28,303.5,306.32,243.46,320.86,580.69,219.39,159.03
2011-03-29,306.32,307.68,245.88,323.22,586.67,220.07,160.44
2011-03-30,309.6,309.52,248.34,324.63,591.34,221.69,162.38
2011-03-31,308.4,308.85,249.36,325.8,589.31,220.71,161.92
2011-04-01,310.63,310.67,250.2,328.74,591.66,222.48,163.08
2011-04-04,311.06,311.29,251.94,329.13,591.55,222.32,162.95
2011-04-05,312.26,311.66,254.77,327.72,593.57,222.09,162.42
2011-04-06,311.58,312.87,252.7,328.31,587.97,224.62,163.64
2011-04-07,310.54,313.17,252.23,326.75,589.13,223.63,162.86
2011-04-08,308.81,312.26,250.66,324.01,591.18,221.7,162.47
2011-04-11,308.58,314.02,247.58,323.71,580.27,221.58,160.26
2011-04-12,308.09,314.85,244.25,321.21,562.93,220.72,159.89
2011-04-13,309.12,315.06,242.73,320.44,564.47,219.0,160.44
2011-04-14,308.35,317.04,243.45,320.37,567.88,217.13,161.26
2011-04-15,310.19,318.65,245.01,321.54,573.06,217.27,163.02
2011-04-18,307.29,316.5,241.92,317.25,564.35,214.31,161.63
2011-04-19,308.07,316.96,246.18,320.05,570.5,215.1,161.64
2011-04-20,313.41,318.8,249.19,324.8,582.98,215.65,163.45
2011-04-21,315.41,318.84,251.89,325.49,586.74,216.86,163.74
2011-04-25,314.75,317.79,250.21,324.54,583.39,216.56,163.84
2011-04-26,315.58,319.61,252.82,330.31,590.11,217.79,165.24
2011-04-27,319.14,321.25,253.25,332.35,590.04,219.18,166.53
2011-04-28,320.51,323.68,253.91,333.46,589.1,220.94,167.77
2011-04-29,320.38,324.45,254.48,334.56,598.02,220.49,168.11
2011-05-02,321.38,324.95,252.88,334.18,590.2,219.67,168.24
2011-05-03,319.75,325.92,250.4,333.03,576.31,220.52,169.36
2011-05-04,318.54,325.67,246.16,328.39,567.25,218.45,168.94
2011-05-05,317.96,322.97,243.1,326.38,554.44,215.97,167.7
2011-05-06,318.01,323.74,244.88,328.88,556.46,216.69,168.58
2011-05-09,318.49,324.94,248.66,330.32,565.4,216.3,168.99
2011-05-10,322.48,326.76,250.4,332.87,568.06,218.34,171.22
2011-05-11,319.84,326.37,243.55,329.19,551.34,215.44,170.83
2011-05-12,322.58,330.71,243.63,329.42,550.99,215.25,172.29
2011-05-13,320.39,330.48,240.32,325.71,548.64,212.08,171.54
2011-05-16,315.83,330.34,239.43,324.42,544.23,211.82,171.54
2011-05-17,316.28,331.25,236.84,320.3,543.36,213.34,172.81
2011-05-18,319.92,331.9,241.82,323.85,554.08,214.39,172.23
2011-05-19,320.98,333.63,241.94,326.04,554.77,214.51,172.58
2011-05-20,317.93,332.5,239.55,322.79,553.32,211.36,172.53
2011-05-23,314.95,330.23,237.19,318.4,545.14,208.55,170.47
2011-05-24,313.29,329.89,238.3,316.4,552.44,208.24,170.18
2011-05-25,313.33,327.64,241.62,318.86,560.47,208.34,169.67
2011-05-26,315.86,328.15,242.01,319.97,563.45,209.35,169.53
2011-05-27,316.85,329.15,244.5,321.28,564.6,211.05,169.68
2011-05-31,318.91,332.13,247.05,324.53,570.47,213.09,170.84
2011-06-01,311.63,328.55,239.49,314.12,557.31,205.67,168.99
2011-06-02,310.92,324.86,239.8,315.38,556.32,205.99,168.52
2011-06-03,306.62,321.91,236.68,311.26,556.49,204.6,167.33
2011-06-06,303.62,320.37,234.46,308.87,545.22,200.53,166.53
2011-06-07,303.99,319.71,235.21,308.59,544.54,200.14,166.74
2011-06-08,301.52,319.74,232.96,306.28,546.84,198.26,166.97
2011-06-09,303.84,321.43,236.65,308.44,553.6,200.62,167.06
2011-06-10,298.24,317.8,233.69,303.66,543.2,199.2,166.1
2011-06-13,297.77,318.86,232.4,303.9,535.78,201.27,166.73
2011-06-14,302.94,322.17,236.78,309.42,546.43,202.29,167.4
2011-06-15,298.46,317.37,231.35,304.9,534.24,197.86,165.35
2011-06-16,297.83,319.87,229.18,305.79,535.64,198.99,166.7
2011-06-17,299.88,321.62,229.1,306.98,534.25,200.82,167.76
2011-06-20,302.48,323.87,230.93,309.45,536.24,200.67,168.69
2011-06-21,308.56,323.42,236.91,314.31,546.03,203.44,168.82
2011-06-22,306.09,321.3,236.02,312.45,543.68,202.1,167.66
2011-06-23,307.29,318.27,235.83,311.57,537.4,200.14,166.23
2011-06-24,304.2,316.02,234.48,307.8,527.05,198.77,166.6
2011-06-27,307.94,317.41,234.82,310.58,530.8,201.02,167.88
2011-06-28,313.69,318.42,239.01,315.1,545.13,201.85,168.65
2011-06-29,315.0,319.81,242.69,316.56,551.14,206.08,169.4
2011-06-30,317.89,322.66,245.93,321.86,559.46,206.87,170.03
2011-07-01,324.16,325.08,248.17,327.47,564.86,210.45,172.12
2011-07-05,325.44,324.84,248.45,325.52,567.43,208.69,171.1
2011-07-06,324.49,326.74,249.35,327.22,566.42,207.54,171.43
2011-07-07,328.81,328.82,253.05,330.54,574.11,210.81,172.03
2011-07-08,326.79,327.71,251.34,326.65,570.15,208.06,171.44
2011-07-11,320.37,325.31,246.18,320.65,558.5,202.22,169.53
2011-07-12,319.03,324.18,245.35,317.36,556.77,201.65,170.31
2011-07-13,320.67,324.28,247.38,318.54,560.58,201.98,169.91
2011-07-14,318.23,322.81,245.14,315.45,557.8,200.42,169.15
2011-07-15,318.48,323.6,247.49,315.62,570.84,199.93,169.41
2011-07-18,315.09,321.56,244.58,312.09,568.3,197.17,167.81
2011-07-19,321.33,326.3,248.0,316.07,577.87,199.85,169.18
2011-07-20,319.47,325.03,247.94,316.84,575.99,202.0,170.16
2011-07-21,323.2,327.23,250.82,321.5,587.34,207.0,172.78
2011-07-22,324.49,326.71,249.73,318.38,590.09,206.45,171.81
2011-07-25,322.5,323.45,249.11,317.93,587.27,204.71,172.27
2011-07-26,321.89,322.61,246.51,311.75,584.29,204.36,171.64
2011-07-27,316.2,319.25,240.83,303.34,573.62,199.6,171.04
2011-07-28,314.58,319.32,240.32,300.7,569.6,199.69,169.82
2011-07-29,313.21,317.34,237.59,299.25,563.02,199.18,168.15
2011-08-01,311.42,316.26,236.77,297.71,562.54,198.52,168.65
2011-08-02,300.01,312.19,229.83,287.47,547.49,193.02,165.94
2011-08-03,302.0,313.92,230.82,289.68,544.4,194.03,165.74
2011-08-04,287.37,304.34,215.5,274.14,507.44,183.98,160.38
2011-08-05,287.76,309.29,215.01,274.33,506.81,180.79,161.78
2011-08-08,268.57,297.47,199.35,255.49,464.88,162.74,152.93
2011-08-09,281.54,304.08,211.13,267.27,486.39,176.1,157.85
2011-08-10,269.22,293.02,204.18,254.16,468.0,163.58,154.61
2011-08-11,281.38,302.03,214.16,265.69,492.2,173.83,161.14
2011-08-12,284.72,305.03,215.5,270.52,495.53,171.75,160.15
2011-08-15,288.81,309.42,218.8,275.27,512.34,177.31,165.72
2011-08-16,287.55,309.81,215.56,271.17,503.65,173.9,165.22
2011-08-17,286.7,312.14,216.1,270.22,505.96,174.95,166.58
2011-08-18,272.51,306.59,203.56,254.95,477.22,166.18,164.46
2011-08-19,268.76,304.86,200.64,251.21,469.33,163.04,163.2
2011-08-22,269.64,305.76,200.58,252.12,466.75,160.97,163.01
2011-08-23,279.97,312.51,207.45,261.03,488.13,166.19,166.0
2011-08-24,284.58,313.78,210.21,266.17,490.24,170.89,169.29
2011-08-25,279.04,308.94,208.16,261.26,479.27,170.11,166.72
2011-08-26,284.95,311.31,212.52,266.28,487.62,171.82,166.55
2011-08-29,293.2,316.92,218.85,274.77,501.57,178.99,169.78
2011-08-30,294.36,317.58,220.68,276.97,503.21,177.67,169.74
2011-08-31,296.14,318.5,221.25,278.84,506.52,179.83,170.98
2011-09-01,292.31,317.26,218.36,274.35,502.12,175.56,169.94
2011-09-02,284.25,313.03,213.12,265.94,489.4,168.53,167.99
2011-09-06,283.1,311.75,211.71,262.66,483.84,165.55,167.02
2011-09-07,290.5,316.6,217.36,270.75,501.5,173.51,168.68
2011-09-08,286.6,316.02,214.78,266.7,495.38,169.56,168.53
2011-09-09,278.86,308.94,207.95,259.62,479.28,164.21,165.11
2011-09-12,282.14,309.38,206.34,259.99,481.82,166.22,166.51
2011-09-13,285.44,309.97,209.63,264.92,483.01,167.27,167.43
2011-09-14,290.14,313.76,212.95,269.55,489.21,169.32,168.71
2011-09-15,295.21,317.77,216.5,274.72,499.0,173.66,170.97
2011-09-16,298.15,319.4,217.28,276.16,498.61,174.0,172.74
2011-09-19,298.04,316.56,214.17,273.46,491.32,169.23,171.94
2011-09-20,296.27,316.98,212.0,271.52,488.29,168.81,174.26
2011-09-21,287.33,311.39,202.46,260.64,468.86,160.47,171.26
2011-09-22,277.89,305.54,191.33,250.8,444.02,155.68,168.17
2011-09-23,282.38,305.21,190.66,253.38,440.57,157.48,169.81
2011-09-26,288.52,310.74,196.57,259.7,456.24,164.43,171.22
2011-09-27,290.82,312.73,200.59,263.88,463.12,165.1,171.65
2011-09-28,286.02,307.3,191.58,257.52,449.2,160.3,170.08
2011-09-29,283.58,310.33,191.62,261.21,455.47,164.85,172.68
2011-09-30,275.53,306.71,184.55,252.62,442.79,159.05,170.77
2011-10-03,267.58,302.2,179.78,245.04,428.25,151.85,166.81
2011-10-04,275.89,304.32,186.35,251.36,441.75,158.08,166.04
2011-10-05,280.96,304.96,194.14,256.87,456.5,159.98,166.09
2011-10-06,287.24,308.08,199.04,262.39,463.77,165.14,168.77
2011-10-07,286.74,309.86,196.0,261.17,458.1,159.08,169.47
2011-10-10,296.84,314.68,204.16,270.67,478.54,167.26,172.88
2011-10-11,297.71,313.92,204.5,271.64,478.77,167.15,171.05
2011-10-12,300.86,316.51,206.5,275.12,482.46,171.61,170.81
2011-10-13,300.34,316.15,205.43,272.66,480.97,167.53,170.85
2011-10-14,305.52,318.45,210.67,277.55,498.17,169.9,172.32
2011-10-17,299.64,315.53,204.14,270.09,489.74,164.22,171.87
2011-10-18,305.13,317.95,209.1,277.97,504.5,172.38,173.08
2011-10-19,300.72,316.84,202.87,274.57,499.85,169.43,173.26
2011-10-20,302.05,318.35,204.79,276.3,503.17,172.49,174.25
2011-10-21,310.52,323.3,210.01,281.62,512.36,176.57,177.12
2011-10-24,314.87,321.48,214.91,286.47,518.25,180.42,176.39
2011-10-25,307.84,317.81,209.51,280.73,507.86,174.87,174.18
2011-10-26,306.74,320.65,213.56,282.75,519.27,178.28,175.33
2011-10-27,314.87,324.67,224.92,295.18,539.32,189.27,179.06
2011-10-28,312.81,324.03,226.53,295.1,541.85,188.86,177.93
2011-10-31,308.06,319.89,217.03,287.77,517.85,181.58,176.78
2011-11-01,301.16,314.36,211.47,278.99,501.74,173.02,173.3
2011-11-02,304.6,316.92,216.16,284.0,516.05,177.88,176.16
2011-11-03,308.54,320.81,220.62,290.97,528.9,181.19,178.2
2011-11-04,307.5,319.18,220.34,288.93,528.15,178.65,177.23
2011-11-07,308.89,321.32,222.0,289.44,531.96,179.44,178.35
2011-11-08,312.26,324.6,224.47,292.42,539.15,182.9,179.2
2011-11-09,300.94,317.15,213.82,281.28,516.19,172.95,175.29
2011-11-10,303.73,319.92,215.82,284.26,525.25,173.91,176.39
2011-11-11,311.37,323.52,220.91,290.99,534.89,177.77,178.81
2011-11-14,309.21,321.38,218.95,289.11,528.4,174.16,176.72
2011-11-15,310.31,322.64,219.16,290.78,527.6,174.89,177.03
2011-11-16,304.32,319.97,213.99,286.37,519.55,170.54,174.73
2011-11-17,299.24,318.43,207.77,281.22,508.53,166.97,173.7
2011-11-18,298.85,319.76,208.63,282.29,506.09,167.87,174.8
2011-11-21,294.24,314.84,205.21,275.83,497.56,163.63,172.73
2011-11-22,294.06,315.06,203.68,273.63,492.81,162.12,170.54
2011-11-23,287.84,311.48,198.03,267.35,478.52,157.44,167.93
2011-11-25,286.72,312.09,197.2,266.96,474.51,158.13,168.7
2011-11-28,295.42,316.89,204.36,275.63,491.48,162.79,170.91
2011-11-29,295.93,320.01,204.74,275.48,498.99,161.82,172.82
2011-11-30,305.39,327.6,216.84,289.62,526.41,172.46,177.59
2011-12-01,305.46,326.62,215.51,288.96,522.76,170.82,177.18
2011-12-02,307.8,325.91,213.91,288.69,522.32,173.14,175.34
2011-12-05,310.45,327.22,216.03,291.84,528.47,176.79,176.77
2011-12-06,309.8,327.94,217.66,292.37,528.85,176.64,177.16
2011-12-07,311.28,328.31,217.81,291.87,525.03,178.73,176.62
2011-12-08,304.94,325.01,211.27,285.09,511.58,172.1,174.02
2011-12-09,309.8,328.12,213.67,291.4,522.91,176.04,176.45
2011-12-12,308.87,325.64,208.95,286.17,510.61,171.49,174.76
2011-12-13,302.78,324.67,205.38,282.91,507.98,168.96,175.71
2011-12-14,299.19,322.99,202.96,279.75,494.18,168.45,174.29
2011-12-15,299.72,326.15,204.25,281.68,493.02,168.45,176.64
2011-12-16,300.11,326.39,205.68,282.99,497.4,169.32,176.09
2011-12-19,296.44,325.01,201.79,279.92,489.2,165.37,174.68
2011-12-20,304.75,331.12,209.7,289.46,508.52,171.7,178.36
2011-12-21,305.79,334.76,210.34,290.08,514.42,172.7,181.0
2011-12-22,306.7,333.94,212.27,292.49,520.29,176.24,181.15
2011-12-23,310.1,336.96,214.31,295.17,524.47,177.55,182.4
2011-12-27,310.71,336.82,214.29,294.65,525.49,176.34,183.83
2011-12-28,307.01,335.11,209.48,290.37,515.62,173.53,182.73
2011-12-29,310.27,337.43,211.78,294.01,521.62,176.33,184.18
2011-12-30,308.58,335.54,211.71,292.32,520.81,175.23,182.98
2012-01-03,311.47,335.68,217.95,298.41,534.38,180.06,179.86
2012-01-04,313.71,334.97,219.26,299.86,535.16,179.12,178.88
2012-01-05,315.99,334.36,219.99,299.74,531.91,181.61,179.14
2012-01-06,316.53,332.16,219.81,299.54,529.04,180.58,178.12
2012-01-09,316.51,332.64,220.31,301.79,532.06,181.49,178.45
2012-01-10,318.45,333.88,224.23,305.88,535.89,185.06,178.69
2012-01-11,318.83,331.81,226.49,306.8,528.84,186.88,177.95
2012-01-12,319.82,331.6,229.9,309.48,524.36,187.67,177.6
2012-01-13,318.87,331.28,228.45,307.18,522.47,186.16,177.35
2012-01-17,320.35,332.65,229.71,308.38,526.3,184.71,177.4
2012-01-18,325.35,332.73,232.31,311.29,534.25,187.79,177.35
2012-01-19,328.39,333.32,232.3,314.07,536.43,189.42,175.86
2012-01-20,325.88,334.11,231.6,312.93,537.0,190.73,176.29
2012-01-23,325.2,333.45,231.47,312.09,540.54,191.26,176.76
2012-01-24,326.35,331.97,231.54,312.26,539.1,190.88,175.36
2012-01-25,328.47,335.3,235.23,315.99,544.78,191.34,178.24
2012-01-26,328.2,334.05,234.82,315.38,537.56,189.62,178.79
2012-01-27,327.47,331.45,235.07,314.96,535.34,190.31,176.39
2012-01-30,326.91,329.93,235.03,313.79,533.06,188.4,175.52
2012-01-31,326.65,329.84,235.12,312.52,528.53,189.19,176.28
2012-02-01,327.66,332.32,237.58,315.97,530.95,192.31,176.95
2012-02-02,327.36,333.25,236.45,315.73,533.51,193.19,176.37
2012-02-03,333.89,334.51,239.7,321.13,543.29,198.36,176.79
2012-02-06,333.42,334.52,238.56,320.35,549.34,197.41,176.13
2012-02-07,334.78,334.69,237.89,320.3,552.03,197.23,177.34
2012-02-08,335.58,334.68,238.36,321.08,549.01,198.75,177.29
2012-02-09,336.2,336.17,238.69,321.25,548.72,197.98,176.87
2012-02-10,334.61,335.38,234.5,318.56,542.98,196.0,176.64
2012-02-13,337.05,336.44,234.97,322.29,547.41,197.86,176.1
2012-02-14,336.75,337.65,232.03,321.25,548.53,195.77,176.4
2012-02-15,335.08,336.85,232.03,316.78,546.77,194.63,175.35
2012-02-16,336.86,339.1,235.93,319.45,553.53,197.74,177.34
2012-02-17,339.68,339.2,236.33,321.03,555.03,199.01,177.11
2012-02-21,338.62,337.73,237.64,321.99,559.62,198.78,176.67
2012-02-22,337.33,337.05,237.0,321.7,560.74,196.25,176.98
2012-02-23,339.04,338.56,237.31,322.14,563.49,198.14,176.63
2012-02-24,338.82,339.39,237.29,322.05,565.66,197.26,177.47
2012-02-27,339.75,339.24,237.52,321.84,563.98,198.96,177.13
2012-02-28,342.12,340.31,237.98,321.51,563.14,199.27,176.47
2012-02-29,341.38,341.2,233.84,319.78,557.36,198.35,176.27
2012-03-01,343.86,340.55,236.41,320.74,562.47,200.81,176.65
2012-03-02,343.47,340.69,235.62,318.9,556.19,199.94,176.67
2012-03-05,343.21,342.28,231.85,316.78,554.41,199.09,177.0
2012-03-06,338.07,339.44,226.85,309.63,545.37,194.19,176.16
2012-03-07,341.34,339.81,227.67,312.69,548.83,196.72,176.11
2012-03-08,344.88,341.85,231.41,317.18,551.56,198.66,176.72
2012-03-09,346.75,342.8,231.52,317.77,550.8,200.22,177.56
2012-03-12,345.86,344.65,230.14,318.05,549.18,199.6,179.52
2012-03-13,351.14,346.55,234.03,324.62,556.16,207.42,179.86
2012-03-14,350.9,345.69,232.96,324.11,550.59,207.46,177.31
2012-03-15,352.17,346.42,234.72,328.13,551.31,211.35,177.15
2012-03-16,350.9,345.99,235.51,327.82,557.69,211.96,176.68
2012-03-19,352.54,346.38,236.66,328.13,560.98,213.23,175.8
2012-03-20,353.14,346.44,235.34,324.51,552.97,214.01,176.0
2012-03-21,353.56,346.86,235.29,324.45,547.21,213.08,175.72
2012-03-22,352.78,347.43,231.65,320.88,535.84,210.15,175.8
2012-03-23,353.19,347.85,233.91,321.06,541.01,211.99,175.82
2012-03-26,358.91,350.52,237.14,325.83,545.95,215.37,177.17
2012-03-27,358.17,349.91,236.65,325.08,540.83,213.26,177.93
2012-03-28,355.12,349.32,233.05,321.73,534.19,214.0,176.44
2012-03-29,355.1,349.23,233.18,322.12,534.42,211.71,177.1
2012-03-30,356.55,351.49,234.14,323.52,538.43,212.84,178.07
2012-04-02,357.55,354.29,237.38,325.37,543.41,214.51,178.81
2012-04-03,357.27,352.3,235.32,323.35,538.06,213.1,178.9
2012-04-04,353.57,351.32,232.06,320.98,531.52,209.63,178.63
2012-04-05,356.03,351.09,230.77,319.52,528.72,209.18,177.31
2012-04-09,352.54,347.98,227.25,314.38,521.99,205.81,176.34
2012-04-10,343.95,344.7,222.5,307.75,511.89,201.43,174.0
2012-04-11,348.55,346.17,224.6,311.2,512.0,204.63,174.36
2012-04-12,353.27,346.81,230.86,317.6,522.64,208.64,175.02
2012-04-13,352.29,346.49,228.31,313.73,514.39,203.38,174.32
2012-04-16,350.99,348.18,229.09,314.47,513.04,205.23,176.04
2012-04-17,354.82,352.04,232.56,319.53,522.04,208.1,177.17
2012-04-18,355.35,351.68,231.76,318.36,521.01,206.37,176.67
2012-04-19,352.31,350.55,231.05,315.04,519.53,205.45,176.14
2012-04-20,352.97,353.59,231.22,317.43,519.06,204.4,177.96
2012-04-23,349.14,348.46,227.98,314.2,518.5,202.83,176.94
2012-04-24,347.94,348.51,227.92,318.04,522.32,205.14,178.32
2012-04-25,353.84,350.29,233.09,318.84,526.88,207.07,179.22
2012-04-26,358.01,353.16,232.64,320.71,530.77,208.79,180.32
2012-04-27,362.73,352.84,233.48,322.54,530.49,208.73,180.92
2012-04-30,360.96,351.85,231.75,319.81,533.15,207.53,181.23
2012-05-01,362.88,352.57,233.0,320.69,540.68,209.9,182.1
2012-05-02,364.84,353.64,231.63,320.91,532.0,207.89,181.03
2012-05-03,362.23,353.85,229.08,318.16,524.11,206.12,180.03
2012-05-04,355.06,351.0,225.32,313.8,512.76,202.74,180.31
2012-05-07,354.97,351.39,225.34,313.31,511.65,204.13,179.87
2012-05-08,350.55,350.89,224.18,312.28,509.77,202.72,180.2
2012-05-09,348.92,348.54,222.4,308.44,506.16,200.39,180.07
2012-05-10,350.34,351.08,221.74,308.8,508.03,201.5,182.01
2012-05-11,349.85,350.14,220.88,308.13,504.42,199.1,181.93
2012-05-14,344.81,348.9,217.75,304.45,496.59,194.95,181.41
2012-05-15,344.03,348.7,214.42,302.65,489.22,193.86,180.39
2012-05-16,343.74,349.68,211.92,302.41,486.95,191.05,180.31
2012-05-17,334.31,347.35,207.5,296.31,483.63,187.03,179.22
2012-05-18,332.31,345.33,206.38,295.0,480.27,185.1,179.1
2012-05-21,337.64,346.75,212.61,301.52,490.45,186.91,179.43
2012-05-22,338.71,347.14,211.26,302.16,488.87,188.21,180.51
2012-05-23,340.7,346.19,213.56,304.06,490.77,188.96,179.34
2012-05-24,342.37,349.25,215.32,303.77,490.48,189.14,180.32
2012-05-25,341.97,349.11,214.35,301.97,488.9,188.42,180.7
2012-05-29,346.43,351.3,218.0,305.68,495.38,191.06,181.42
2012-05-30,340.89,348.33,214.26,300.4,480.65,186.84,179.93
2012-05-31,339.78,347.33,213.23,299.48,476.51,188.19,181.0
2012-06-01,329.22,341.55,208.96,291.19,466.44,181.21,180.28
2012-06-04,330.82,342.45,209.22,288.15,466.27,179.47,180.93
2012-06-05,332.05,341.91,210.8,288.73,469.09,182.46,181.6
2012-06-06,339.6,346.61,216.13,296.79,483.84,187.87,183.84
2012-06-07,339.16,347.42,216.54,298.54,484.71,187.43,185.13
2012-06-08,342.2,350.31,218.12,300.81,484.73,189.75,185.81
2012-06-11,336.87,348.82,214.14,297.16,479.07,186.11,185.36
2012-06-12,340.82,350.83,218.01,301.86,485.27,189.2,185.76
2012-06-13,335.6,349.92,214.76,298.88,479.96,188.32,185.63
2012-06-14,340.25,354.48,216.34,301.54,487.97,190.69,187.14
2012-06-15,343.53,355.47,219.11,304.16,496.71,193.35,187.96
2012-06-18,345.87,356.05,220.11,304.74,492.54,192.24,188.63
2012-06-19,349.09,355.74,224.4,308.49,499.52,195.54,188.27
2012-06-20,348.8,353.86,223.31,307.24,498.0,195.95,186.2
2012-06-21,341.02,349.55,215.98,300.84,478.12,191.46,184.26
2012-06-22,342.68,350.6,216.88,302.07,480.17,193.19,184.48
2012-06-25,337.4,348.3,214.29,296.64,471.13,189.19,183.9
2012-06-26,341.36,348.81,214.55,297.17,476.38,190.27,184.39
2012-06-27,341.16,351.29,216.48,300.36,485.34,192.61,186.36
2012-06-28,339.52,352.39,216.62,300.05,488.25,192.32,186.76
2012-06-29,345.81,358.92,222.94,310.06,503.27,197.37,187.8
2012-07-02,347.2,360.96,221.99,307.56,503.13,198.44,189.14
2012-07-03,346.77,362.55,225.03,310.35,514.04,199.31,188.6
2012-07-05,347.54,361.36,224.69,309.89,506.99,196.37,187.64
2012-07-06,346.17,360.87,222.07,305.75,501.52,194.92,186.96
2012-07-09,344.32,360.6,220.5,305.55,498.67,194.55,186.38
2012-07-10,342.39,361.1,217.3,300.82,491.77,193.12,186.81
2012-07-11,340.52,360.74,216.64,298.73,498.59,194.71,187.83
2012-07-12,339.31,360.8,215.43,297.3,496.49,192.74,187.9
2012-07-13,344.76,364.82,219.22,302.94,505.18,198.07,189.8
2012-07-16,342.77,363.34,218.41,301.04,506.67,197.46,189.45
2012-07-17,346.15,364.96,221.09,302.56,512.57,198.97,189.97
2012-07-18,347.84,364.64,222.34,307.62,516.82,197.83,190.72
2012-07-19,350.36,363.92,224.93,309.09,517.78,196.43,190.98
2012-07-20,345.87,361.64,223.27,305.45,518.11,193.42,191.35
2012-07-23,341.24,358.65,219.92,304.29,513.11,191.94,189.99
2012-07-24,338.75,357.28,216.6,300.7,505.94,191.31,188.35
2012-07-25,337.53,357.45,216.48,301.56,506.64,191.97,188.13
2012-07-26,343.36,363.35,217.77,306.52,520.18,195.0,191.28
